zipcode,timezone_id,rawoffset
13464,America/New_York,-5.0
13468,America/New_York,-5.0
13469,America/New_York,-5.0
13470,America/New_York,-5.0
13471,America/New_York,-5.0
13472,America/New_York,-5.0
13473,America/New_York,-5.0
13475,America/New_York,-5.0
13476,America/New_York,-5.0
13477,America/New_York,-5.0
13478,America/New_York,-5.0
13480,America/New_York,-5.0
13483,America/New_York,-5.0
13484,America/New_York,-5.0
13485,America/New_York,-5.0
13486,America/New_York,-5.0
13488,America/New_York,-5.0
13489,America/New_York,-5.0
13490,America/New_York,-5.0
13491,America/New_York,-5.0
13492,America/New_York,-5.0
13493,America/New_York,-5.0
13494,America/New_York,-5.0
13495,America/New_York,-5.0
13501,America/New_York,-5.0
13502,America/New_York,-5.0
13601,America/New_York,-5.0
13602,America/New_York,-5.0
13603,America/New_York,-5.0
13605,America/New_York,-5.0
13606,America/New_York,-5.0
13607,America/New_York,-5.0
13608,America/New_York,-5.0
13612,America/New_York,-5.0
13613,America/New_York,-5.0
13614,America/New_York,-5.0
13615,America/New_York,-5.0
13616,America/New_York,-5.0
13617,America/New_York,-5.0
13618,America/New_York,-5.0
13619,America/New_York,-5.0
13620,America/New_York,-5.0
13621,America/New_York,-5.0
13622,America/New_York,-5.0
13623,America/New_York,-5.0
13624,America/New_York,-5.0
13625,America/New_York,-5.0
13626,America/New_York,-5.0
13628,America/New_York,-5.0
13630,America/New_York,-5.0
13633,America/New_York,-5.0
13634,America/New_York,-5.0
13635,America/New_York,-5.0
13636,America/New_York,-5.0
13637,America/New_York,-5.0
13638,America/New_York,-5.0
13639,America/New_York,-5.0
13640,America/New_York,-5.0
13641,America/New_York,-5.0
13642,America/New_York,-5.0
13643,America/New_York,-5.0
13646,America/New_York,-5.0
13647,America/New_York,-5.0
13648,America/New_York,-5.0
13650,America/New_York,-5.0
13651,America/New_York,-5.0
13652,America/New_York,-5.0
13654,America/New_York,-5.0
13655,America/New_York,-5.0
13656,America/New_York,-5.0
13658,America/New_York,-5.0
13659,America/New_York,-5.0
13660,America/New_York,-5.0
13661,America/New_York,-5.0
13662,America/New_York,-5.0
13664,America/New_York,-5.0
13665,America/New_York,-5.0
13666,America/New_York,-5.0
13667,America/New_York,-5.0
13668,America/New_York,-5.0
13669,America/New_York,-5.0
13670,America/New_York,-5.0
13672,America/New_York,-5.0
13673,America/New_York,-5.0
13674,America/New_York,-5.0
13675,America/New_York,-5.0
13676,America/New_York,-5.0
13677,America/New_York,-5.0
13678,America/New_York,-5.0
13679,America/New_York,-5.0
13680,America/New_York,-5.0
13681,America/New_York,-5.0
13682,America/New_York,-5.0
13684,America/New_York,-5.0
13685,America/New_York,-5.0
13687,America/New_York,-5.0
13690,America/New_York,-5.0
13691,America/New_York,-5.0
13692,America/New_York,-5.0
13693,America/New_York,-5.0
13694,America/New_York,-5.0
13695,America/New_York,-5.0
13696,America/New_York,-5.0
13697,America/New_York,-5.0
13730,America/New_York,-5.0
13731,America/New_York,-5.0
13732,America/New_York,-5.0
13733,America/New_York,-5.0
13734,America/New_York,-5.0
13736,America/New_York,-5.0
13739,America/New_York,-5.0
13740,America/New_York,-5.0
13743,America/New_York,-5.0
13744,America/New_York,-5.0
13746,America/New_York,-5.0
13748,America/New_York,-5.0
13750,America/New_York,-5.0
13751,America/New_York,-5.0
13752,America/New_York,-5.0
13753,America/New_York,-5.0
13754,America/New_York,-5.0
13755,America/New_York,-5.0
13756,America/New_York,-5.0
13757,America/New_York,-5.0
13760,America/New_York,-5.0
13774,America/New_York,-5.0
13775,America/New_York,-5.0
13776,America/New_York,-5.0
13777,America/New_York,-5.0
13778,America/New_York,-5.0
13780,America/New_York,-5.0
13782,America/New_York,-5.0
13783,America/New_York,-5.0
13784,America/New_York,-5.0
13786,America/New_York,-5.0
13787,America/New_York,-5.0
13788,America/New_York,-5.0
13790,America/New_York,-5.0
13794,America/New_York,-5.0
13795,America/New_York,-5.0
13796,America/New_York,-5.0
13797,America/New_York,-5.0
13801,America/New_York,-5.0
13802,America/New_York,-5.0
13803,America/New_York,-5.0
13804,America/New_York,-5.0
13806,America/New_York,-5.0
13807,America/New_York,-5.0
13808,America/New_York,-5.0
13809,America/New_York,-5.0
13810,America/New_York,-5.0
13811,America/New_York,-5.0
13812,America/New_York,-5.0
13813,America/New_York,-5.0
13815,America/New_York,-5.0
13820,America/New_York,-5.0
13825,America/New_York,-5.0
13826,America/New_York,-5.0
13827,America/New_York,-5.0
13830,America/New_York,-5.0
13832,America/New_York,-5.0
13833,America/New_York,-5.0
13834,America/New_York,-5.0
13835,America/New_York,-5.0
13838,America/New_York,-5.0
13839,America/New_York,-5.0
13841,America/New_York,-5.0
13842,America/New_York,-5.0
13843,America/New_York,-5.0
13844,America/New_York,-5.0
13845,America/New_York,-5.0
13846,America/New_York,-5.0
13847,America/New_York,-5.0
13849,America/New_York,-5.0
13850,America/New_York,-5.0
13856,America/New_York,-5.0
13859,America/New_York,-5.0
13860,America/New_York,-5.0
13861,America/New_York,-5.0
13862,America/New_York,-5.0
13863,America/New_York,-5.0
13864,America/New_York,-5.0
13865,America/New_York,-5.0
13901,America/New_York,-5.0
13902,America/New_York,-5.0
13903,America/New_York,-5.0
13904,America/New_York,-5.0
13905,America/New_York,-5.0
14001,America/New_York,-5.0
14004,America/New_York,-5.0
14005,America/New_York,-5.0
14006,America/New_York,-5.0
14008,America/New_York,-5.0
14009,America/New_York,-5.0
14011,America/New_York,-5.0
14012,America/New_York,-5.0
14013,America/New_York,-5.0
14020,America/New_York,-5.0
14024,America/New_York,-5.0
14025,America/New_York,-5.0
14026,America/New_York,-5.0
14028,America/New_York,-5.0
14030,America/New_York,-5.0
14031,America/New_York,-5.0
14032,America/New_York,-5.0
14033,America/New_York,-5.0
14034,America/New_York,-5.0
14035,America/New_York,-5.0
14036,America/New_York,-5.0
14037,America/New_York,-5.0
14039,America/New_York,-5.0
14040,America/New_York,-5.0
14041,America/New_York,-5.0
14042,America/New_York,-5.0
14043,America/New_York,-5.0
14047,America/New_York,-5.0
14048,America/New_York,-5.0
14051,America/New_York,-5.0
14052,America/New_York,-5.0
14054,America/New_York,-5.0
14055,America/New_York,-5.0
14057,America/New_York,-5.0
14058,America/New_York,-5.0
14059,America/New_York,-5.0
14060,America/New_York,-5.0
14061,America/New_York,-5.0
14062,America/New_York,-5.0
14063,America/New_York,-5.0
14065,America/New_York,-5.0
14066,America/New_York,-5.0
14067,America/New_York,-5.0
14068,America/New_York,-5.0
14069,America/New_York,-5.0
14070,America/New_York,-5.0
14072,America/New_York,-5.0
14075,America/New_York,-5.0
14080,America/New_York,-5.0
14081,America/New_York,-5.0
14082,America/New_York,-5.0
14085,America/New_York,-5.0
14086,America/New_York,-5.0
14091,America/New_York,-5.0
14092,America/New_York,-5.0
14094,America/New_York,-5.0
14098,America/New_York,-5.0
14101,America/New_York,-5.0
14102,America/New_York,-5.0
14103,America/New_York,-5.0
14105,America/New_York,-5.0
14108,America/New_York,-5.0
14109,America/New_York,-5.0
14111,America/New_York,-5.0
14112,America/New_York,-5.0
14113,America/New_York,-5.0
14120,America/New_York,-5.0
14125,America/New_York,-5.0
14126,America/New_York,-5.0
14127,America/New_York,-5.0
14129,America/New_York,-5.0
14130,America/New_York,-5.0
14131,America/New_York,-5.0
14132,America/New_York,-5.0
14134,America/New_York,-5.0
14135,America/New_York,-5.0
14136,America/New_York,-5.0
14138,America/New_York,-5.0
14139,America/New_York,-5.0
14141,America/New_York,-5.0
14143,America/New_York,-5.0
14145,America/New_York,-5.0
14150,America/New_York,-5.0
14167,America/New_York,-5.0
14168,America/New_York,-5.0
14169,America/New_York,-5.0
14170,America/New_York,-5.0
14171,America/New_York,-5.0
14172,America/New_York,-5.0
14173,America/New_York,-5.0
14174,America/New_York,-5.0
14201,America/New_York,-5.0
14202,America/New_York,-5.0
14203,America/New_York,-5.0
14204,America/New_York,-5.0
14206,America/New_York,-5.0
14207,America/New_York,-5.0
14208,America/New_York,-5.0
14209,America/New_York,-5.0
14210,America/New_York,-5.0
14211,America/New_York,-5.0
14212,America/New_York,-5.0
14213,America/New_York,-5.0
14214,America/New_York,-5.0
14215,America/New_York,-5.0
14216,America/New_York,-5.0
14217,America/New_York,-5.0
14218,America/New_York,-5.0
14219,America/New_York,-5.0
14220,America/New_York,-5.0
14221,America/New_York,-5.0
14222,America/New_York,-5.0
14223,America/New_York,-5.0
14224,America/New_York,-5.0
14225,America/New_York,-5.0
14226,America/New_York,-5.0
14227,America/New_York,-5.0
14228,America/New_York,-5.0
14261,America/New_York,-5.0
14301,America/New_York,-5.0
14302,America/New_York,-5.0
14303,America/New_York,-5.0
14304,America/New_York,-5.0
14305,America/New_York,-5.0
14411,America/New_York,-5.0
14414,America/New_York,-5.0
14415,America/New_York,-5.0
14416,America/New_York,-5.0
14418,America/New_York,-5.0
14420,America/New_York,-5.0
14422,America/New_York,-5.0
14423,America/New_York,-5.0
14424,America/New_York,-5.0
14425,America/New_York,-5.0
14427,America/New_York,-5.0
14428,America/New_York,-5.0
14432,America/New_York,-5.0
14433,America/New_York,-5.0
14435,America/New_York,-5.0
14437,America/New_York,-5.0
14441,America/New_York,-5.0
14445,America/New_York,-5.0
14450,America/New_York,-5.0
14454,America/New_York,-5.0
14456,America/New_York,-5.0
14462,America/New_York,-5.0
14464,America/New_York,-5.0
14466,America/New_York,-5.0
14467,America/New_York,-5.0
14468,America/New_York,-5.0
14469,America/New_York,-5.0
14470,America/New_York,-5.0
14471,America/New_York,-5.0
14472,America/New_York,-5.0
14475,America/New_York,-5.0
14476,America/New_York,-5.0
14477,America/New_York,-5.0
14478,America/New_York,-5.0
14479,America/New_York,-5.0
14480,America/New_York,-5.0
14481,America/New_York,-5.0
14482,America/New_York,-5.0
14485,America/New_York,-5.0
14486,America/New_York,-5.0
14487,America/New_York,-5.0
14489,America/New_York,-5.0
14502,America/New_York,-5.0
14504,America/New_York,-5.0
14505,America/New_York,-5.0
14506,America/New_York,-5.0
14507,America/New_York,-5.0
14510,America/New_York,-5.0
14511,America/New_York,-5.0
14512,America/New_York,-5.0
14513,America/New_York,-5.0
14514,America/New_York,-5.0
14516,America/New_York,-5.0
14517,America/New_York,-5.0
14519,America/New_York,-5.0
14521,America/New_York,-5.0
14522,America/New_York,-5.0
14525,America/New_York,-5.0
14526,America/New_York,-5.0
14527,America/New_York,-5.0
14529,America/New_York,-5.0
14530,America/New_York,-5.0
14532,America/New_York,-5.0
14533,America/New_York,-5.0
14534,America/New_York,-5.0
14536,America/New_York,-5.0
14537,America/New_York,-5.0
14539,America/New_York,-5.0
14541,America/New_York,-5.0
14542,America/New_York,-5.0
14543,America/New_York,-5.0
14544,America/New_York,-5.0
14545,America/New_York,-5.0
14546,America/New_York,-5.0
14548,America/New_York,-5.0
14549,America/New_York,-5.0
14550,America/New_York,-5.0
14551,America/New_York,-5.0
14555,America/New_York,-5.0
14559,America/New_York,-5.0
14560,America/New_York,-5.0
14561,America/New_York,-5.0
14564,America/New_York,-5.0
14568,America/New_York,-5.0
14569,America/New_York,-5.0
14571,America/New_York,-5.0
14572,America/New_York,-5.0
14580,America/New_York,-5.0
14585,America/New_York,-5.0
14586,America/New_York,-5.0
14588,America/New_York,-5.0
14589,America/New_York,-5.0
14590,America/New_York,-5.0
14591,America/New_York,-5.0
14592,America/New_York,-5.0
14604,America/New_York,-5.0
14605,America/New_York,-5.0
14606,America/New_York,-5.0
14607,America/New_York,-5.0
14608,America/New_York,-5.0
14609,America/New_York,-5.0
14610,America/New_York,-5.0
14611,America/New_York,-5.0
14612,America/New_York,-5.0
14613,America/New_York,-5.0
14614,America/New_York,-5.0
14615,America/New_York,-5.0
14616,America/New_York,-5.0
14617,America/New_York,-5.0
14618,America/New_York,-5.0
14619,America/New_York,-5.0
14620,America/New_York,-5.0
14621,America/New_York,-5.0
14622,America/New_York,-5.0
14623,America/New_York,-5.0
14624,America/New_York,-5.0
14625,America/New_York,-5.0
14626,America/New_York,-5.0
14627,America/New_York,-5.0
14701,America/New_York,-5.0
14706,America/New_York,-5.0
14707,America/New_York,-5.0
14708,America/New_York,-5.0
14709,America/New_York,-5.0
14710,America/New_York,-5.0
14711,America/New_York,-5.0
14712,America/New_York,-5.0
14714,America/New_York,-5.0
14715,America/New_York,-5.0
14716,America/New_York,-5.0
14717,America/New_York,-5.0
14718,America/New_York,-5.0
14719,America/New_York,-5.0
14720,America/New_York,-5.0
14721,America/New_York,-5.0
14722,America/New_York,-5.0
14723,America/New_York,-5.0
14724,America/New_York,-5.0
14726,America/New_York,-5.0
14727,America/New_York,-5.0
14728,America/New_York,-5.0
14729,America/New_York,-5.0
14731,America/New_York,-5.0
14732,America/New_York,-5.0
14733,America/New_York,-5.0
14735,America/New_York,-5.0
14736,America/New_York,-5.0
14737,America/New_York,-5.0
14738,America/New_York,-5.0
14739,America/New_York,-5.0
14740,America/New_York,-5.0
14741,America/New_York,-5.0
14742,America/New_York,-5.0
14743,America/New_York,-5.0
14744,America/New_York,-5.0
14747,America/New_York,-5.0
14748,America/New_York,-5.0
14750,America/New_York,-5.0
14752,America/New_York,-5.0
14753,America/New_York,-5.0
14754,America/New_York,-5.0
14755,America/New_York,-5.0
14756,America/New_York,-5.0
14757,America/New_York,-5.0
14760,America/New_York,-5.0
14767,America/New_York,-5.0
14769,America/New_York,-5.0
14770,America/New_York,-5.0
14772,America/New_York,-5.0
14774,America/New_York,-5.0
14775,America/New_York,-5.0
14777,America/New_York,-5.0
14778,America/New_York,-5.0
14779,America/New_York,-5.0
14781,America/New_York,-5.0
14782,America/New_York,-5.0
14783,America/New_York,-5.0
14784,America/New_York,-5.0
14787,America/New_York,-5.0
14788,America/New_York,-5.0
14801,America/New_York,-5.0
14802,America/New_York,-5.0
14803,America/New_York,-5.0
14804,America/New_York,-5.0
14805,America/New_York,-5.0
14806,America/New_York,-5.0
14807,America/New_York,-5.0
14808,America/New_York,-5.0
14809,America/New_York,-5.0
14810,America/New_York,-5.0
14812,America/New_York,-5.0
14813,America/New_York,-5.0
14814,America/New_York,-5.0
14815,America/New_York,-5.0
14816,America/New_York,-5.0
14817,America/New_York,-5.0
14818,America/New_York,-5.0
14819,America/New_York,-5.0
14820,America/New_York,-5.0
14821,America/New_York,-5.0
14822,America/New_York,-5.0
14823,America/New_York,-5.0
14824,America/New_York,-5.0
14825,America/New_York,-5.0
14826,America/New_York,-5.0
14827,America/New_York,-5.0
14830,America/New_York,-5.0
14836,America/New_York,-5.0
14837,America/New_York,-5.0
14838,America/New_York,-5.0
14839,America/New_York,-5.0
14840,America/New_York,-5.0
14841,America/New_York,-5.0
14842,America/New_York,-5.0
14843,America/New_York,-5.0
14845,America/New_York,-5.0
14846,America/New_York,-5.0
14847,America/New_York,-5.0
14850,America/New_York,-5.0
14853,America/New_York,-5.0
14854,America/New_York,-5.0
14855,America/New_York,-5.0
14856,America/New_York,-5.0
14858,America/New_York,-5.0
14859,America/New_York,-5.0
14860,America/New_York,-5.0
14861,America/New_York,-5.0
14864,America/New_York,-5.0
14865,America/New_York,-5.0
14867,America/New_York,-5.0
14869,America/New_York,-5.0
14870,America/New_York,-5.0
14871,America/New_York,-5.0
14872,America/New_York,-5.0
14873,America/New_York,-5.0
14874,America/New_York,-5.0
14877,America/New_York,-5.0
14878,America/New_York,-5.0
14879,America/New_York,-5.0
14880,America/New_York,-5.0
14881,America/New_York,-5.0
14882,America/New_York,-5.0
14883,America/New_York,-5.0
14884,America/New_York,-5.0
14885,America/New_York,-5.0
14886,America/New_York,-5.0
14889,America/New_York,-5.0
14891,America/New_York,-5.0
14892,America/New_York,-5.0
14893,America/New_York,-5.0
14894,America/New_York,-5.0
14895,America/New_York,-5.0
14897,America/New_York,-5.0
14898,America/New_York,-5.0
14901,America/New_York,-5.0
14903,America/New_York,-5.0
14904,America/New_York,-5.0
14905,America/New_York,-5.0
15001,America/New_York,-5.0
15003,America/New_York,-5.0
15004,America/New_York,-5.0
15005,America/New_York,-5.0
15006,America/New_York,-5.0
15007,America/New_York,-5.0
15009,America/New_York,-5.0
15010,America/New_York,-5.0
15012,America/New_York,-5.0
15014,America/New_York,-5.0
15015,America/New_York,-5.0
15017,America/New_York,-5.0
15018,America/New_York,-5.0
15019,America/New_York,-5.0
15020,America/New_York,-5.0
15021,America/New_York,-5.0
15022,America/New_York,-5.0
15024,America/New_York,-5.0
15025,America/New_York,-5.0
15026,America/New_York,-5.0
15027,America/New_York,-5.0
15028,America/New_York,-5.0
15030,America/New_York,-5.0
15031,America/New_York,-5.0
15033,America/New_York,-5.0
15034,America/New_York,-5.0
15035,America/New_York,-5.0
15037,America/New_York,-5.0
15038,America/New_York,-5.0
15042,America/New_York,-5.0
15043,America/New_York,-5.0
15044,America/New_York,-5.0
15045,America/New_York,-5.0
15046,America/New_York,-5.0
15047,America/New_York,-5.0
15049,America/New_York,-5.0
15050,America/New_York,-5.0
15051,America/New_York,-5.0
15052,America/New_York,-5.0
15053,America/New_York,-5.0
15054,America/New_York,-5.0
15055,America/New_York,-5.0
15056,America/New_York,-5.0
15057,America/New_York,-5.0
15059,America/New_York,-5.0
15060,America/New_York,-5.0
15061,America/New_York,-5.0
15062,America/New_York,-5.0
15063,America/New_York,-5.0
15064,America/New_York,-5.0
15065,America/New_York,-5.0
15066,America/New_York,-5.0
15067,America/New_York,-5.0
15068,America/New_York,-5.0
15071,America/New_York,-5.0
15072,America/New_York,-5.0
15074,America/New_York,-5.0
15075,America/New_York,-5.0
15076,America/New_York,-5.0
15077,America/New_York,-5.0
15078,America/New_York,-5.0
15081,America/New_York,-5.0
15082,America/New_York,-5.0
15083,America/New_York,-5.0
15084,America/New_York,-5.0
15085,America/New_York,-5.0
15086,America/New_York,-5.0
15087,America/New_York,-5.0
15088,America/New_York,-5.0
15089,America/New_York,-5.0
15090,America/New_York,-5.0
15101,America/New_York,-5.0
15102,America/New_York,-5.0
15104,America/New_York,-5.0
15106,America/New_York,-5.0
15108,America/New_York,-5.0
15110,America/New_York,-5.0
15112,America/New_York,-5.0
15116,America/New_York,-5.0
15120,America/New_York,-5.0
15122,America/New_York,-5.0
15126,America/New_York,-5.0
15129,America/New_York,-5.0
15131,America/New_York,-5.0
15132,America/New_York,-5.0
15133,America/New_York,-5.0
15135,America/New_York,-5.0
15136,America/New_York,-5.0
15137,America/New_York,-5.0
15139,America/New_York,-5.0
15140,America/New_York,-5.0
15142,America/New_York,-5.0
15143,America/New_York,-5.0
15144,America/New_York,-5.0
15145,America/New_York,-5.0
15146,America/New_York,-5.0
15147,America/New_York,-5.0
15148,America/New_York,-5.0
15201,America/New_York,-5.0
15202,America/New_York,-5.0
15203,America/New_York,-5.0
15204,America/New_York,-5.0
15205,America/New_York,-5.0
15206,America/New_York,-5.0
15207,America/New_York,-5.0
15208,America/New_York,-5.0
15209,America/New_York,-5.0
15210,America/New_York,-5.0
15211,America/New_York,-5.0
15212,America/New_York,-5.0
15213,America/New_York,-5.0
15214,America/New_York,-5.0
15215,America/New_York,-5.0
15216,America/New_York,-5.0
15217,America/New_York,-5.0
15218,America/New_York,-5.0
15219,America/New_York,-5.0
15220,America/New_York,-5.0
15221,America/New_York,-5.0
15222,America/New_York,-5.0
15223,America/New_York,-5.0
15224,America/New_York,-5.0
15225,America/New_York,-5.0
15226,America/New_York,-5.0
15227,America/New_York,-5.0
15228,America/New_York,-5.0
15229,America/New_York,-5.0
15232,America/New_York,-5.0
15233,America/New_York,-5.0
15234,America/New_York,-5.0
15235,America/New_York,-5.0
15236,America/New_York,-5.0
15237,America/New_York,-5.0
15238,America/New_York,-5.0
15239,America/New_York,-5.0
15241,America/New_York,-5.0
15243,America/New_York,-5.0
15260,America/New_York,-5.0
15290,America/New_York,-5.0
15301,America/New_York,-5.0
15310,America/New_York,-5.0
15311,America/New_York,-5.0
15312,America/New_York,-5.0
15313,America/New_York,-5.0
15314,America/New_York,-5.0
15315,America/New_York,-5.0
15316,America/New_York,-5.0
15317,America/New_York,-5.0
15320,America/New_York,-5.0
15321,America/New_York,-5.0
15322,America/New_York,-5.0
15323,America/New_York,-5.0
15324,America/New_York,-5.0
15325,America/New_York,-5.0
15327,America/New_York,-5.0
15329,America/New_York,-5.0
15330,America/New_York,-5.0
15331,America/New_York,-5.0
15332,America/New_York,-5.0
15333,America/New_York,-5.0
15334,America/New_York,-5.0
15337,America/New_York,-5.0
15338,America/New_York,-5.0
15340,America/New_York,-5.0
15341,America/New_York,-5.0
15342,America/New_York,-5.0
15344,America/New_York,-5.0
15345,America/New_York,-5.0
15346,America/New_York,-5.0
15347,America/New_York,-5.0
15348,America/New_York,-5.0
15349,America/New_York,-5.0
15350,America/New_York,-5.0
15351,America/New_York,-5.0
15352,America/New_York,-5.0
15353,America/New_York,-5.0
15357,America/New_York,-5.0
15358,America/New_York,-5.0
15359,America/New_York,-5.0
15360,America/New_York,-5.0
15361,America/New_York,-5.0
15362,America/New_York,-5.0
15363,America/New_York,-5.0
15364,America/New_York,-5.0
15366,America/New_York,-5.0
15367,America/New_York,-5.0
15368,America/New_York,-5.0
15370,America/New_York,-5.0
15376,America/New_York,-5.0
15377,America/New_York,-5.0
15378,America/New_York,-5.0
15379,America/New_York,-5.0
15380,America/New_York,-5.0
15401,America/New_York,-5.0
15410,America/New_York,-5.0
15411,America/New_York,-5.0
15412,America/New_York,-5.0
15413,America/New_York,-5.0
15417,America/New_York,-5.0
15419,America/New_York,-5.0
15420,America/New_York,-5.0
15421,America/New_York,-5.0
15422,America/New_York,-5.0
15423,America/New_York,-5.0
15424,America/New_York,-5.0
15425,America/New_York,-5.0
15427,America/New_York,-5.0
15428,America/New_York,-5.0
15429,America/New_York,-5.0
15430,America/New_York,-5.0
15431,America/New_York,-5.0
15432,America/New_York,-5.0
15433,America/New_York,-5.0
15434,America/New_York,-5.0
15435,America/New_York,-5.0
15436,America/New_York,-5.0
15437,America/New_York,-5.0
15438,America/New_York,-5.0
15440,America/New_York,-5.0
15442,America/New_York,-5.0
15443,America/New_York,-5.0
15444,America/New_York,-5.0
15445,America/New_York,-5.0
15446,America/New_York,-5.0
15447,America/New_York,-5.0
15448,America/New_York,-5.0
15449,America/New_York,-5.0
15450,America/New_York,-5.0
15451,America/New_York,-5.0
15454,America/New_York,-5.0
15455,America/New_York,-5.0
15456,America/New_York,-5.0
15458,America/New_York,-5.0
15459,America/New_York,-5.0
15460,America/New_York,-5.0
15461,America/New_York,-5.0
15462,America/New_York,-5.0
15463,America/New_York,-5.0
15464,America/New_York,-5.0
15466,America/New_York,-5.0
15467,America/New_York,-5.0
15468,America/New_York,-5.0
15469,America/New_York,-5.0
15470,America/New_York,-5.0
15472,America/New_York,-5.0
15473,America/New_York,-5.0
15474,America/New_York,-5.0
15475,America/New_York,-5.0
15476,America/New_York,-5.0
15477,America/New_York,-5.0
15478,America/New_York,-5.0
15479,America/New_York,-5.0
15480,America/New_York,-5.0
15482,America/New_York,-5.0
15483,America/New_York,-5.0
15484,America/New_York,-5.0
15486,America/New_York,-5.0
15489,America/New_York,-5.0
15490,America/New_York,-5.0
15492,America/New_York,-5.0
15501,America/New_York,-5.0
15502,America/New_York,-5.0
15510,America/New_York,-5.0
15520,America/New_York,-5.0
15521,America/New_York,-5.0
15522,America/New_York,-5.0
15530,America/New_York,-5.0
15531,America/New_York,-5.0
15532,America/New_York,-5.0
15533,America/New_York,-5.0
15534,America/New_York,-5.0
15535,America/New_York,-5.0
15536,America/New_York,-5.0
15537,America/New_York,-5.0
15538,America/New_York,-5.0
15539,America/New_York,-5.0
15540,America/New_York,-5.0
15541,America/New_York,-5.0
15542,America/New_York,-5.0
15544,America/New_York,-5.0
15545,America/New_York,-5.0
15546,America/New_York,-5.0
15547,America/New_York,-5.0
15550,America/New_York,-5.0
15551,America/New_York,-5.0
15552,America/New_York,-5.0
15554,America/New_York,-5.0
15555,America/New_York,-5.0
15557,America/New_York,-5.0
15558,America/New_York,-5.0
15559,America/New_York,-5.0
15560,America/New_York,-5.0
15561,America/New_York,-5.0
15562,America/New_York,-5.0
15563,America/New_York,-5.0
15564,America/New_York,-5.0
15601,America/New_York,-5.0
15610,America/New_York,-5.0
15611,America/New_York,-5.0
15612,America/New_York,-5.0
15613,America/New_York,-5.0
15615,America/New_York,-5.0
15616,America/New_York,-5.0
15617,America/New_York,-5.0
15618,America/New_York,-5.0
15620,America/New_York,-5.0
15621,America/New_York,-5.0
15622,America/New_York,-5.0
15623,America/New_York,-5.0
15624,America/New_York,-5.0
15625,America/New_York,-5.0
15626,America/New_York,-5.0
15627,America/New_York,-5.0
15628,America/New_York,-5.0
15629,America/New_York,-5.0
15631,America/New_York,-5.0
15632,America/New_York,-5.0
15633,America/New_York,-5.0
15634,America/New_York,-5.0
15635,America/New_York,-5.0
15636,America/New_York,-5.0
15637,America/New_York,-5.0
15638,America/New_York,-5.0
15639,America/New_York,-5.0
15640,America/New_York,-5.0
15641,America/New_York,-5.0
15642,America/New_York,-5.0
15644,America/New_York,-5.0
15646,America/New_York,-5.0
15647,America/New_York,-5.0
15650,America/New_York,-5.0
15655,America/New_York,-5.0
15656,America/New_York,-5.0
15658,America/New_York,-5.0
15660,America/New_York,-5.0
15661,America/New_York,-5.0
15662,America/New_York,-5.0
15663,America/New_York,-5.0
15665,America/New_York,-5.0
15666,America/New_York,-5.0
15668,America/New_York,-5.0
15670,America/New_York,-5.0
15671,America/New_York,-5.0
15672,America/New_York,-5.0
15673,America/New_York,-5.0
15675,America/New_York,-5.0
15676,America/New_York,-5.0
15677,America/New_York,-5.0
15678,America/New_York,-5.0
15679,America/New_York,-5.0
15680,America/New_York,-5.0
15681,America/New_York,-5.0
15683,America/New_York,-5.0
15684,America/New_York,-5.0
15686,America/New_York,-5.0
15687,America/New_York,-5.0
15688,America/New_York,-5.0
15689,America/New_York,-5.0
15690,America/New_York,-5.0
15691,America/New_York,-5.0
15692,America/New_York,-5.0
15693,America/New_York,-5.0
15695,America/New_York,-5.0
15696,America/New_York,-5.0
15697,America/New_York,-5.0
15698,America/New_York,-5.0
15701,America/New_York,-5.0
15710,America/New_York,-5.0
15711,America/New_York,-5.0
15712,America/New_York,-5.0
15713,America/New_York,-5.0
15714,America/New_York,-5.0
15715,America/New_York,-5.0
15716,America/New_York,-5.0
15717,America/New_York,-5.0
15721,America/New_York,-5.0
15722,America/New_York,-5.0
15723,America/New_York,-5.0
15724,America/New_York,-5.0
15725,America/New_York,-5.0
15727,America/New_York,-5.0
15728,America/New_York,-5.0
15729,America/New_York,-5.0
15730,America/New_York,-5.0
15731,America/New_York,-5.0
15732,America/New_York,-5.0
15733,America/New_York,-5.0
15734,America/New_York,-5.0
15736,America/New_York,-5.0
15737,America/New_York,-5.0
15738,America/New_York,-5.0
15739,America/New_York,-5.0
15741,America/New_York,-5.0
15742,America/New_York,-5.0
15744,America/New_York,-5.0
15745,America/New_York,-5.0
15746,America/New_York,-5.0
15747,America/New_York,-5.0
15748,America/New_York,-5.0
15750,America/New_York,-5.0
15752,America/New_York,-5.0
15753,America/New_York,-5.0
15754,America/New_York,-5.0
15756,America/New_York,-5.0
15757,America/New_York,-5.0
15759,America/New_York,-5.0
15760,America/New_York,-5.0
15761,America/New_York,-5.0
15762,America/New_York,-5.0
15764,America/New_York,-5.0
15765,America/New_York,-5.0
15767,America/New_York,-5.0
15770,America/New_York,-5.0
15771,America/New_York,-5.0
15772,America/New_York,-5.0
15773,America/New_York,-5.0
15774,America/New_York,-5.0
15775,America/New_York,-5.0
15776,America/New_York,-5.0
15777,America/New_York,-5.0
15778,America/New_York,-5.0
15779,America/New_York,-5.0
15780,America/New_York,-5.0
15781,America/New_York,-5.0
15783,America/New_York,-5.0
15784,America/New_York,-5.0
15801,America/New_York,-5.0
15821,America/New_York,-5.0
